2023-03-11 22:22:05.597836 [INFO   ] [APP] application started
2023-03-11 22:22:17.071296 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 12750; bid prices: 124600; bid volumes: 10770
2023-03-11 22:22:17.071368 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.071381 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.071386 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.071391 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 30; bid prices: 124800; bid volumes: 10
2023-03-11 22:22:17.072763 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.072777 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.134644 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.134669 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.134678 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 1000; bid prices: 124600; bid volumes: 10760
2023-03-11 22:22:17.134752 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.134779 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.134786 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.134791 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 30; bid prices: 124900; bid volumes: 30
2023-03-11 22:22:17.134840 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.135109 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.135123 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.135317 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.135329 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.136020 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.136034 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.136041 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 4
2023-03-11 22:22:17.216429 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.216455 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.216464 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 10770; bid prices: 124700; bid volumes: 2000
2023-03-11 22:22:17.216566 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.216590 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.216597 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.216602 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 30; bid prices: 124900; bid volumes: 26
2023-03-11 22:22:17.216729 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.216760 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.216767 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.216848 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.216861 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.216981 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.216996 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.217025 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.217035 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.217041 [INFO   ] [AUTO] order 323 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.217133 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.217147 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.217153 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 125000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:17.217160 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.217165 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.217169 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.217665 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.217679 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.217685 [INFO   ] [AUTO] hedge order 324 filled for 10 lots at $124700 average price in cents
2023-03-11 22:22:17.265558 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.265584 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.265593 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 11780; bid prices: 124600; bid volumes: 14760
2023-03-11 22:22:17.265682 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.265703 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.265709 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.265744 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 20; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.265796 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.266233 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.266247 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.266285 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.266300 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.266451 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.266464 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.266538 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.266548 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.328058 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.328085 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.328094 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 1000; bid prices: 124600; bid volumes: 10760
2023-03-11 22:22:17.328181 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.328209 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.328216 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.328222 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 20; bid prices: 124900; bid volumes: 6
2023-03-11 22:22:17.328283 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.329233 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.329246 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.329533 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.329546 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.329552 [INFO   ] [AUTO] order 327 filled for 6 lots at $124900 cents
2023-03-11 22:22:17.329591 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.329605 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.329610 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.329735 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.329748 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.329755 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 6
2023-03-11 22:22:17.329833 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.329847 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.329853 [INFO   ] [AUTO] hedge order 328 filled for 6 lots at $124800 average price in cents
2023-03-11 22:22:17.373850 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.373874 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.373882 [INFO   ] [AUTO] order 327 filled for 14 lots at $124900 cents
2023-03-11 22:22:17.373923 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.373935 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.373939 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.374157 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.374172 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.374179 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124900; ask volumes: 14; bid prices: 0; bid volumes: 0
2023-03-11 22:22:17.374365 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.374378 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.374383 [INFO   ] [AUTO] hedge order 329 filled for 14 lots at $124800 average price in cents
2023-03-11 22:22:17.385507 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.385526 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.385535 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 1000; bid prices: 124700; bid volumes: 2000
2023-03-11 22:22:17.385610 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.385633 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.385640 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.385645 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125300; ask volumes: 9998; bid prices: 124800; bid volumes: 20
2023-03-11 22:22:17.385719 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:17.386004 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.386018 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.386067 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.386080 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.386188 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.386199 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.386482 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.386495 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.386501 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 125100; bid volumes: 3
2023-03-11 22:22:17.399431 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.399451 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.399461 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 124700; bid volumes: 500
2023-03-11 22:22:17.454608 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.454629 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.454638 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 124700; bid volumes: 1500
2023-03-11 22:22:17.454688 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.454701 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.454707 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 12810; bid prices: 124600; bid volumes: 12760
2023-03-11 22:22:17.454771 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.454813 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.454826 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.454832 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125200; ask volumes: 30; bid prices: 125100; bid volumes: 27
2023-03-11 22:22:17.454861 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.461767 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.461786 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.461844 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.461857 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.526732 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.526760 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.526772 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124600; ask volumes: 22820; bid prices: 124400; bid volumes: 112760
2023-03-11 22:22:17.526853 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.526876 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.526882 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.526887 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 10000; bid prices: 125000; bid volumes: 30
2023-03-11 22:22:17.526985 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.527937 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.527951 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.528000 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528013 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.528427 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.528440 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.528461 [INFO   ] [AUTO] order 333 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.528517 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.528529 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528534 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.528593 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.528618 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.528626 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.528634 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528639 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.529052 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.529065 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.529070 [INFO   ] [AUTO] hedge order 335 filled for 10 lots at $124600 average price in cents
2023-03-11 22:22:17.569506 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.569536 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.569544 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124600; ask volumes: 4820; bid prices: 124500; bid volumes: 1000
2023-03-11 22:22:17.569616 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.569643 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.569649 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.569655 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 20; bid prices: 124800; bid volumes: 30
2023-03-11 22:22:17.569728 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.570003 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570016 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.570087 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570100 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.570187 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570201 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.570397 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.570411 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.570417 [INFO   ] [AUTO] order 337 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.570456 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.570468 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570473 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.570609 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.570623 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.570629 [INFO   ] [AUTO] order 337 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.570669 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.570682 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570687 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.570809 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.570823 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.570830 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 125000; ask volumes: 10; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.571500 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.571513 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.571519 [INFO   ] [AUTO] hedge order 338 filled for 10 lots at $124500 average price in cents
2023-03-11 22:22:17.571635 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.571649 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.571655 [INFO   ] [AUTO] hedge order 339 filled for 10 lots at $124500 average price in cents
2023-03-11 22:22:17.571930 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.571942 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.571948 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124800; bid volumes: 2
2023-03-11 22:22:17.638019 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.638044 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.638053 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 13800; bid prices: 124500; bid volumes: 6800
2023-03-11 22:22:17.638165 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.638190 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.638197 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.638202 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 20; bid prices: 124800; bid volumes: 8
2023-03-11 22:22:17.638266 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:17.638430 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.638443 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.639375 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.639390 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.639506 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.639519 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.694616 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.694638 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.694647 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124600; ask volumes: 12310; bid prices: 124400; bid volumes: 113760
2023-03-11 22:22:17.694723 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.694747 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.694754 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.694759 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 20; bid prices: 124900; bid volumes: 10
2023-03-11 22:22:17.694821 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.697847 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.697861 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.697918 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.697931 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.698180 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.698193 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.698200 [INFO   ] [AUTO] order 342 filled for 10 lots at $124900 cents
2023-03-11 22:22:17.698273 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.698287 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.698292 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.698324 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.698334 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.698516 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.698529 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.698535 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 10
2023-03-11 22:22:17.698738 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.698751 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.698756 [INFO   ] [AUTO] hedge order 344 filled for 10 lots at $124600 average price in cents
2023-03-11 22:22:17.769615 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.769638 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.769647 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124500; ask volumes: 510; bid prices: 124400; bid volumes: 103010
2023-03-11 22:22:17.769732 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.769758 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.769764 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.769770 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124900; ask volumes: 10; bid prices: 124800; bid volumes: 10
2023-03-11 22:22:17.769824 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.773183 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.773197 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.773360 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.773373 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.773496 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.773509 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.773514 [INFO   ] [AUTO] order 345 filled for 10 lots at $124800 cents
2023-03-11 22:22:17.773547 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.773558 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.773562 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.773798 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.773811 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.773817 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124800; bid volumes: 10
2023-03-11 22:22:17.773898 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.773910 [DEBUG  ] [CON] 'Exec' received message with type=4 and size=15
2023-03-11 22:22:17.773916 [INFO   ] [AUTO] hedge order 346 filled for 10 lots at $124400 average price in cents
2023-03-11 22:22:17.794374 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.794400 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.794410 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 124400; bid volumes: 101010
2023-03-11 22:22:17.843068 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.843094 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.843103 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124400; ask volumes: 2810; bid prices: 124300; bid volumes: 2000
2023-03-11 22:22:17.843208 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.843237 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.843243 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.843249 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 124900; ask volumes: 10; bid prices: 124800; bid volumes: 10
2023-03-11 22:22:17.843291 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.843588 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.843616 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.843854 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.843868 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.844104 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.844117 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.844123 [INFO   ] [AUTO] order 347 filled for 10 lots at $124700 cents
2023-03-11 22:22:17.844163 [DEBUG  ] [CON] 'Exec' sent 16 bytes
2023-03-11 22:22:17.844176 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.844181 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
