2023-03-11 22:22:05.062202 [INFO   ] [APP] application started
2023-03-11 22:22:16.890020 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:16.890030 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 1000; bid prices: 124700; bid volumes: 11750
2023-03-11 22:22:16.890202 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:16.890234 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.890242 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:16.890249 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 7; bid prices: 124900; bid volumes: 10
2023-03-11 22:22:16.890292 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:16.890320 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.890327 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.890606 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:16.890619 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:16.890626 [INFO   ] [AUTO] order 188 filled for 10 lots at $124900 cents
2023-03-11 22:22:16.890779 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.890796 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.890925 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.890940 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:16.890950 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 10
2023-03-11 22:22:16.891053 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.891068 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.891151 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:16.891168 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:16.891177 [INFO   ] [AUTO] order 190 filled for 10 lots at $124900 cents
2023-03-11 22:22:16.891250 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.891266 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.891557 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.891572 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:16.891580 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124900; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:16.952737 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.952763 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:16.952773 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124900; ask volumes: 4760; bid prices: 124700; bid volumes: 12750
2023-03-11 22:22:16.952861 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:16.952887 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.952894 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:16.952900 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 10; bid prices: 124800; bid volumes: 20
2023-03-11 22:22:16.952963 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:16.953657 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.953670 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.953786 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.953803 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.953942 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.953988 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.954172 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:16.954186 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:16.954192 [INFO   ] [AUTO] order 191 filled for 10 lots at $125000 cents
2023-03-11 22:22:16.954283 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:16.954295 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:16.954341 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.954355 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:16.954361 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 125000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:16.960776 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:16.960790 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:16.960797 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 125200; ask volumes: 20; bid prices: 0; bid volumes: 0
2023-03-11 22:22:17.007488 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.007512 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.007520 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 2750; bid prices: 124600; bid volumes: 2000
2023-03-11 22:22:17.007607 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.007622 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.007626 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.007632 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125200; ask volumes: 7; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.008185 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.008198 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.008204 [INFO   ] [AUTO] order 193 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.008238 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.008254 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.008466 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.008481 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.008487 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.071260 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.071286 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.071295 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 12750; bid prices: 124600; bid volumes: 10770
2023-03-11 22:22:17.071342 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.071380 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.071389 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.071394 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 30; bid prices: 124800; bid volumes: 10
2023-03-11 22:22:17.071440 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:17.072438 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.072452 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.072557 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.072571 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.072653 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.072664 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.134644 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.134670 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.134679 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 1000; bid prices: 124600; bid volumes: 10760
2023-03-11 22:22:17.134755 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.134783 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.134789 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.134795 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 30; bid prices: 124900; bid volumes: 30
2023-03-11 22:22:17.134839 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.135358 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.135371 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.135472 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.135485 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.135799 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.135812 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.135818 [INFO   ] [AUTO] order 195 filled for 4 lots at $124900 cents
2023-03-11 22:22:17.135861 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.135873 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.136010 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.136021 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.136027 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 4
2023-03-11 22:22:17.216438 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.216459 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.216468 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 10770; bid prices: 124700; bid volumes: 2000
2023-03-11 22:22:17.216534 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.216549 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.216555 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 30; bid prices: 124900; bid volumes: 26
2023-03-11 22:22:17.216959 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.216974 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.216980 [INFO   ] [AUTO] order 196 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.217047 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.217079 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.217158 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.217169 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.217175 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 125000; ask volumes: 10; bid prices: 0; bid volumes: 0
2023-03-11 22:22:17.265563 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.265584 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.265593 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 11780; bid prices: 124600; bid volumes: 14760
2023-03-11 22:22:17.265666 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.265677 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.265681 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.265687 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 20; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.266144 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.266157 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.328059 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.328083 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.328091 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 1000; bid prices: 124600; bid volumes: 10760
2023-03-11 22:22:17.328170 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.328196 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.328203 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.328227 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 20; bid prices: 124900; bid volumes: 6
2023-03-11 22:22:17.328286 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.329092 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.329105 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.329151 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.329164 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.329416 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.329430 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.329436 [INFO   ] [AUTO] order 195 filled for 6 lots at $124900 cents
2023-03-11 22:22:17.329469 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.329479 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.329767 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.329780 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.329786 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 6
2023-03-11 22:22:17.373965 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.373987 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.373995 [INFO   ] [AUTO] order 198 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.374032 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.374043 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.374174 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.374187 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.374194 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 124900; ask volumes: 14; bid prices: 0; bid volumes: 0
2023-03-11 22:22:17.385496 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.385520 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.385528 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 1000; bid prices: 124700; bid volumes: 2000
2023-03-11 22:22:17.385602 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.385630 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.385637 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.385642 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125300; ask volumes: 9998; bid prices: 124800; bid volumes: 20
2023-03-11 22:22:17.385714 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.385826 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.385839 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.385917 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.385930 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.386334 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.386347 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.386353 [INFO   ] [AUTO] order 200 filled for 3 lots at $125100 cents
2023-03-11 22:22:17.386395 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.386406 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.386480 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.386491 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.386498 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 125100; bid volumes: 3
2023-03-11 22:22:17.399440 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.399460 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.399467 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 124700; bid volumes: 500
2023-03-11 22:22:17.454604 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.454625 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.454636 [INFO   ] [AUTO] trade ticks received for Future instrument: ask prices: 0; ask volumes: 0; bid prices: 124700; bid volumes: 1500
2023-03-11 22:22:17.454674 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.454688 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.454695 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124800; ask volumes: 12810; bid prices: 124600; bid volumes: 12760
2023-03-11 22:22:17.454745 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.454772 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.454778 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.454784 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125200; ask volumes: 30; bid prices: 125100; bid volumes: 27
2023-03-11 22:22:17.454817 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.461487 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.461505 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.461700 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.461714 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.526769 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.526808 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.526818 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124600; ask volumes: 22820; bid prices: 124400; bid volumes: 112760
2023-03-11 22:22:17.526903 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.526931 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.526938 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.526962 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 10000; bid prices: 125000; bid volumes: 30
2023-03-11 22:22:17.527036 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.528304 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.528319 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.528326 [INFO   ] [AUTO] order 201 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.528362 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528375 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.528527 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.528541 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.528548 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.528609 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528621 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.528754 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528767 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.528837 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.528848 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.569517 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.569539 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.569548 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124600; ask volumes: 4820; bid prices: 124500; bid volumes: 1000
2023-03-11 22:22:17.569619 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.569646 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.569653 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.569658 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 20; bid prices: 124800; bid volumes: 30
2023-03-11 22:22:17.569727 [DEBUG  ] [CON] 'Exec' sent 17 bytes
2023-03-11 22:22:17.570258 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.570271 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.570277 [INFO   ] [AUTO] order 202 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.570316 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570331 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.570761 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.570775 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.570781 [INFO   ] [AUTO] order 204 filled for 10 lots at $125000 cents
2023-03-11 22:22:17.570830 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.570842 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.570848 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 125000; ask volumes: 10; bid prices: 125000; bid volumes: 10
2023-03-11 22:22:17.570855 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.570860 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.571733 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.571746 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.571752 [INFO   ] [AUTO] order 203 filled for 2 lots at $124800 cents
2023-03-11 22:22:17.571789 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.571801 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.571909 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.571923 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.571930 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124800; bid volumes: 2
2023-03-11 22:22:17.638023 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.638045 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.638054 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124700; ask volumes: 13800; bid prices: 124500; bid volumes: 6800
2023-03-11 22:22:17.638131 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.638153 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.638162 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.638168 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125100; ask volumes: 20; bid prices: 124800; bid volumes: 8
2023-03-11 22:22:17.638246 [DEBUG  ] [CON] 'Exec' sent 34 bytes
2023-03-11 22:22:17.638737 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.638751 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.638982 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.638994 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.639129 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.639142 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.694612 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.694638 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.694647 [INFO   ] [AUTO] order book received for Future instrument: ask prices: 124600; ask volumes: 12310; bid prices: 124400; bid volumes: 113760
2023-03-11 22:22:17.694722 [DEBUG  ] [CON] 'Exec' sent 7 bytes
2023-03-11 22:22:17.694748 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.694757 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
2023-03-11 22:22:17.694764 [INFO   ] [AUTO] order book received for ETF instrument: ask prices: 125000; ask volumes: 20; bid prices: 124900; bid volumes: 10
2023-03-11 22:22:17.694839 [DEBUG  ] [CON] 'Exec' sent 41 bytes
2023-03-11 22:22:17.697391 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.697406 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.698101 [DEBUG  ] [CON] 'Exec' received 15 bytes
2023-03-11 22:22:17.698114 [DEBUG  ] [CON] 'Exec' received message with type=8 and size=15
2023-03-11 22:22:17.698120 [INFO   ] [AUTO] order 206 filled for 10 lots at $124900 cents
2023-03-11 22:22:17.698151 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.698160 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.698520 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.698532 [DEBUG  ] [CON] 'Info' received message with type=11 and size=88
2023-03-11 22:22:17.698539 [INFO   ] [AUTO] trade ticks received for ETF instrument: ask prices: 0; ask volumes: 0; bid prices: 124900; bid volumes: 10
2023-03-11 22:22:17.698605 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.698617 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.698651 [DEBUG  ] [CON] 'Exec' received 19 bytes
2023-03-11 22:22:17.698663 [DEBUG  ] [CON] 'Exec' received message with type=9 and size=19
2023-03-11 22:22:17.769611 [DEBUG  ] [CON] 'Info' received 88 bytes
2023-03-11 22:22:17.769634 [DEBUG  ] [CON] 'Info' received message with type=10 and size=88
